ID DGE;Nombre Playa o ZBM;Municipio;Isla;Provincia;Grado de Protección;Afluencia maxima anual;Riesgo;Playa o ZBM;Bandera azul;Acceso PMR;Ducha adaptada;Aseo adaptado;Baño asistido;Sombra PMR;Aparcamientos;Aseo;Lavapies;Duchas;Alquiler de sombrillas;Alquiler de hamacas;Alquiler nautico;Area Infantil;Area Deportiva;Longitud (m);Anchura (m);Composición;Color;Condiciones de baño;Condiciones de entorno;Condiciones de acceso;Carga poblacional;Latitud (º);Longitud (º);Fecha de última actualización
655162300;El Porís de Candelaria;Tijarafe;La Palma;Santa Cruz de Tenerife;Bajo;Baja;Bajo;ZBM;No;No;null;null;null;null;Si;Si;No;Si;No;No;No;No;No;;;Roca / Callaos;;;Semiurbana;;<5.000;"28°42'12.09043747""N";"17°58'24.31985664""W";7/12/2023
655162500;Playa de La Veta;Tijarafe;La Palma;Santa Cruz de Tenerife;Bajo;Baja;Medio;Playa;No;No;null;null;null;null;No;Si;No;No;No;No;No;No;No;"50";"8";Callaos / Arena;;Oleaje moderado;Aislada;A pie difícil;<5.000;"28°43'18.94809629""N";"17°58'46.18830803""W";7/12/2023
655162600;Playa de Mocán;Tijarafe;La Palma;Santa Cruz de Tenerife;null;null;;Playa;No;No;null;null;null;null;No;Si;No;No;No;No;No;No;No;"180";"11";Callaos / Arena;;;Semiurbana;;<5.000;"28°43'34.42337910""N";"17°58'49.46818782""W";7/12/2023
655162700;Playa del Barranco de las Viñas;Tijarafe;La Palma;Santa Cruz de Tenerife;null;null;;Playa;No;No;null;null;null;null;Si;Si;No;No;No;No;No;No;No;"315";"18";Callaos / Arena;;;Semiurbana;;<5.000;"28°43'56.77353517""N";"17°59'08.59898403""W";7/12/2023
655162800;El Pozo de Tinizara;Tijarafe;La Palma;Santa Cruz de Tenerife;Bajo;Baja;Bajo;Playa;No;No;null;null;null;null;No;Si;No;No;No;No;No;No;No;"194";"12";Callaos / Arena;;;Semiurbana;;<5.000;"28°44'23.50481847""N";"17°59'29.20351965""W";7/12/2023
656165100;Piscinas Naturales de Las Maretas;Villa de Mazo;La Palma;Santa Cruz de Tenerife;Bajo;Baja;Bajo;ZBM;No;No;No;No;No;No;Si;No;No;No;No;No;No;No;No;"166";"6";Roca;;Aguas tranquilas;Aislada;A pie fácil / Coche;entre 5.000 y 20.000;"28°37'26.01175682""N";"17°45'06.22901689""W";7/12/2023
656165200;San Juan de La Bajita;Villa de Mazo;La Palma;Santa Cruz de Tenerife;Bajo;Baja;Bajo;ZBM;No;No;No;No;No;No;Si;No;No;No;No;No;No;No;No;"85";"50";Roca / Grava / Arena;Negra;Oleaje moderado / Ventosa;Semiurbana;A pie fácil / Coche;entre 5.000 y 20.000;"28°36'46.34139215""N";"17°45'22.23033531""W";7/12/2023
656165300;El Pocito;Villa de Mazo;La Palma;Santa Cruz de Tenerife;Moderado;Media;;Playa;No;No;No;No;No;No;Si;No;No;No;No;No;No;No;No;"150";"30";Grava / Arena;Oscura;Oleaje moderado / Ventosa;Aislada;Coche;entre 5.000 y 20.000;"28°35'37.55249235""N";"17°45'24.28099012""W";7/12/2023
656165400;Piedra Nueva;Villa de Mazo;La Palma;Santa Cruz de Tenerife;Bajo;Baja;;Playa;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;"160";"10";Grava;;Oleaje moderado;Aislada;Coche;entre 5.000 y 20.000;"28°35'15.88769972""N";"17°45'29.16784488""W";7/12/2023
656165500;El Pozo Norte;Villa de Mazo;La Palma;Santa Cruz de Tenerife;Moderado;Media;;Playa;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;"300";"30";Bolos / Grava / Arena;Oscura;Oleaje moderado / Ventosa;Aislada;Coche;entre 5.000 y 20.000;"28°35'04.03575985""N";"17°45'32.76505430""W";7/12/2023
656165600;Playa de La Cangrejera;Villa de Mazo;La Palma;Santa Cruz de Tenerife;Bajo;Baja;Bajo;Playa;No;No;No;No;No;No;Si;No;No;No;No;No;No;No;No;"98";"21";Roca / Grava / Arena;Oscura;Oleaje moderado / Ventosa;Semiurbana;A pie fácil / Coche;entre 5.000 y 20.000;"28°34'48.14149732""N";"17°45'38.39219940""W";7/12/2023
656165700;Playa La Cangrejera;Villa de Mazo;La Palma;Santa Cruz de Tenerife;null;null;;Playa;No;No;No;No;No;No;Si;No;No;No;No;No;No;No;No;"241";"8";Callaos;;;Semiurbana;A pie fácil / Coche;entre 5.000 y 20.000;"28°34'44.77273790""N";"17°45'38.48420625""W";7/12/2023
656165800;El Burro;Villa de Mazo;La Palma;Santa Cruz de Tenerife;Bajo;Baja;Bajo;Playa;No;No;No;No;No;No;Si;No;No;No;No;No;No;No;No;"269";"10";Roca;Negra;Oleaje moderado / Ventosa;Aislada;A pie fácil / Coche;entre 5.000 y 20.000;"28°34'36.29608586""N";"17°45'40.64473071""W";7/12/2023
656165900;Playa de La Salemera;Villa de Mazo;La Palma;Santa Cruz de Tenerife;Bajo;Baja;Bajo;Playa;No;No;No;No;No;No;Si;Si;No;No;No;No;No;No;No;"68";"24";Roca / Arena;Oscura;Oleaje moderado / Ventosa;Semiurbana;A pie fácil / Coche;entre 5.000 y 20.000;"28°34'09.58375596""N";"17°45'42.32501835""W";7/12/2023
656166000;Charca de la Salemera;Villa de Mazo;La Palma;Santa Cruz de Tenerife;Bajo;Baja;Bajo;ZBM;No;No;No;No;No;No;Si;No;No;No;No;No;No;No;No;"26";"9";Roca / Arena;Oscura;Oleaje moderado / Ventosa;Semiurbana;A pie fácil / Coche;entre 5.000 y 20.000;"28°34'01.70719618""N";"17°45'49.53491131""W";7/12/2023
656166100;Puertito de la Salemera;Villa de Mazo;La Palma;Santa Cruz de Tenerife;Bajo;Baja;Bajo;ZBM;No;No;No;No;No;No;Si;No;No;No;No;No;No;No;No;"13";"12";Callaos;;;Semiurbana;A pie fácil / Coche;entre 5.000 y 20.000;"28°34'01.82265603""N";"17°45'50.94259634""W";7/12/2023
656166200;La Playa;Villa de Mazo;La Palma;Santa Cruz de Tenerife;null;null;;Playa;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;"115";"4";Mixto;;;Aislada;;entre 5.000 y 20.000;"28°33'52.62487594""N";"17°46'00.24821305""W";7/12/2023
656166300;Playa del Ancón;Villa de Mazo;La Palma;Santa Cruz de Tenerife;null;null;;Playa;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;"226";"3";Mixto;;;Aislada;;entre 5.000 y 20.000;"28°33'45.72240337""N";"17°46'03.22983510""W";7/12/2023
656166400;Playa del Azufre;Villa de Mazo;La Palma;Santa Cruz de Tenerife;null;null;;Playa;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;"209";"18";Mixto;;;Aislada;;entre 5.000 y 20.000;"28°33'28.08982816""N";"17°46'17.36995318""W";7/12/2023
656166500;Playa de La Barqueta;Villa de Mazo;La Palma;Santa Cruz de Tenerife;null;null;;Playa;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;"644";"7";Mixto;;;Aislada;;entre 5.000 y 20.000;"28°33'14.56977504""N";"17°46'32.25600922""W";7/12/2023
656166600;Playa de Los Roques;Villa de Mazo;La Palma;Santa Cruz de Tenerife;null;null;;Playa;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;"304";"11";Mixto;;;Aislada;;entre 5.000 y 20.000;"28°32'49.82192140""N";"17°47'00.67483571""W";7/12/2023
656166700;Playa del Jurado;Villa de Mazo;La Palma;Santa Cruz de Tenerife;null;null;;Playa;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;"705";"9";Mixto;;;Aislada;;entre 5.000 y 20.000;"28°32'19.82299565""N";"17°47'20.63417442""W";7/12/2023
656166800;Playa de Bocabarranco;Villa de Mazo;La Palma;Santa Cruz de Tenerife;null;null;;Playa;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;"511";"13";Mixto;;;Aislada;;entre 5.000 y 20.000;"28°32'01.84164415""N";"17°47'24.66339206""W";7/12/2023
656166900;El Poris;Villa de Mazo;La Palma;Santa Cruz de Tenerife;Bajo;Baja;Bajo;Playa;No;No;No;No;No;No;Si;No;No;No;No;No;No;No;No;"332";"30";Callaos / Roca / Grava / Arena;Oscura;Oleaje moderado / Ventosa;Aislada;A pie fácil / Coche;entre 5.000 y 20.000;"28°31'45.18468739""N";"17°47'34.43859712""W";7/12/2023
656167000;Martín;Villa de Mazo;La Palma;Santa Cruz de Tenerife;Moderado;Media;;Playa;No;No;No;No;No;No;Si;No;No;No;No;No;No;No;No;"300";"25";Roca / Grava / Arena;Oscura;Oleaje moderado / Ventosa;Aislada;A pie difícil;entre 5.000 y 20.000;"28°31'15.06956675""N";"17°47'47.30668487""W";7/12/2023
656167100;El Varadero de La Bajita;Villa de Mazo;La Palma;Santa Cruz de Tenerife;Bajo;Baja;Bajo;ZBM;No;No;No;No;No;No;Si;No;No;No;No;No;No;No;No;"8";"22";Roca;Oscura;Oleaje moderado / Ventosa;Semiurbana;A pie fácil / Coche;entre 5.000 y 20.000;"28°36'54.11530635""N";"17°45'16.00173232""W";7/12/2023
757169100;Troya I;Adeje;Tenerife;Santa Cruz de Tenerife;Alto;Alta;;Playa;No;No;null;null;null;null;No;No;No;Si;Si;Si;No;No;Si;"400";"55";Arena;Oscura;Aguas tranquilas;Urbana;A pie fácil / Coche;85657;"28°04'02.96393306""N";"16°43'58.46553355""W";7/12/2023
757169200;Troya II;Adeje;Tenerife;Santa Cruz de Tenerife;null;null;;Playa;No;No;null;null;null;null;No;Si;No;No;Si;Si;Si;No;Si;"164";"43";Arena;;;Urbana;;85657;"28°04'07.02212898""N";"16°43'58.64408376""W";7/12/2023
757169400;El Bobo;Adeje;Tenerife;Santa Cruz de Tenerife;Alto;Alta;;Playa;No;No;null;null;null;null;No;No;No;Si;Si;Si;No;Si;No;"130";"50";Arena;Oscura;Aguas tranquilas;Urbana;A pie fácil / Coche;85657;"28°04'19.03535475""N";"16°43'58.17464817""W";7/12/2023
757169500;Piscina La Roca;Adeje;Tenerife;Santa Cruz de Tenerife;null;null;;ZBM;No;No;null;null;null;null;Si;Si;No;Si;Si;Si;No;No;No;;;Cemento;;;Urbana;;85657;"28°04'31.48828133""N";"16°44'05.34967049""W";7/12/2023
757169600;La Pinta o Playa de Puerto Colón;Adeje;Tenerife;Santa Cruz de Tenerife;Alto;Alta;;Playa;No;No;null;null;null;null;Si;Si;No;Si;Si;Si;No;No;Si;"180";"45";Arena;Dorada;Aguas tranquilas;Urbana;A pie fácil / Coche;85657;"28°04'47.25704062""N";"16°44'07.52701128""W";7/12/2023
757169700;Torviscas;Adeje;Tenerife;Santa Cruz de Tenerife;Alto;Alta;;Playa;Si;Si;null;null;null;null;Si;Si;Si;Si;Si;Si;Si;Si;Si;"290";"50";Arena;Dorada;Aguas tranquilas;Urbana;A pie fácil / Coche;85657;"28°05'06.81433670""N";"16°44'13.38907810""W";27/8/2024
757169800;Fañabé;Adeje;Tenerife;Santa Cruz de Tenerife;Alto;Alta;;Playa;No;Si;null;null;null;null;No;Si;Si;Si;Si;Si;No;Si;Si;"600";"40";Arena;Dorada;Aguas tranquilas;Urbana;A pie fácil / Coche;85657;"28°05'12.61081747""N";"16°44'16.62714269""W";7/12/2023
757169900;Bufadero;Adeje;Tenerife;Santa Cruz de Tenerife;null;null;;ZBM;No;No;null;null;null;null;No;No;No;No;No;No;No;No;No;"28";"12";Roca;;;Urbana;;85657;"28°05'22.09551979""N";"16°44'35.15105734""W";7/12/2023
757170000;El Duque;Adeje;Tenerife;Santa Cruz de Tenerife;Alto;Alta;;Playa;Si;Si;null;null;null;null;No;Si;Si;Si;Si;Si;No;No;No;"390";"60";Arena;Dorada;Aguas tranquilas;Urbana;A pie fácil / Coche;85657;"28°05'29.02629113""N";"16°44'38.93700453""W";27/8/2024
757170100;El Beril. Duque Norte;Adeje;Tenerife;Santa Cruz de Tenerife;Alto;Alta;Bajo;Playa;No;Si;null;null;null;null;No;No;No;Si;Si;Si;No;No;No;"340";"25";Arena;;Aguas tranquilas;Urbana;Coche;85657;"28°05'35.59101698""N";"16°44'52.74678731""W";7/12/2023
757170200;La Enramada;Adeje;Tenerife;Santa Cruz de Tenerife;Moderado;Media;;Playa;No;Si;null;null;null;null;Si;Si;No;No;Si;Si;No;No;No;"325";"18";Callaos / Grava / Arena;Dorada / Oscura;Oleaje moderado;Semiurbana;A pie fácil / Coche;85657;"28°05'51.50364227""N";"16°45'06.53118253""W";7/12/2023
757170300;El Cabezo;Adeje;Tenerife;Santa Cruz de Tenerife;null;null;;Playa;No;No;null;null;null;null;Si;No;No;No;No;No;No;No;No;;;Callaos / Arena;Oscura;;Urbana;;85657;"28°05'56.16823271""N";"16°45'16.98769321""W";7/12/2023
757170400;La Calleja;Adeje;Tenerife;Santa Cruz de Tenerife;Moderado;Media;Bajo;Playa;No;No;null;null;null;null;No;No;No;No;No;No;No;No;No;"60";"20";Roca / Bolos / Arena;;Aguas tranquilas;Semiurbana;A pie fácil / Coche;85657;"28°05'58.27394776""N";"16°45'21.53659983""W";7/12/2023
757170500;El Muelle;Adeje;Tenerife;Santa Cruz de Tenerife;null;null;;ZBM;No;No;null;null;null;null;No;No;No;No;No;No;No;No;No;;;Roca;;;Urbana;;85657;"28°06'02.38845167""N";"16°45'24.14556990""W";7/12/2023
757170600;El Varadero;Adeje;Tenerife;Santa Cruz de Tenerife;Bajo;Baja;;Playa;No;Si;null;null;null;null;Si;No;No;No;No;No;No;No;No;"25";"8";Bolos / Grava / Arena;Dorada;Aguas tranquilas;Semiurbana;A pie fácil;85657;"28°06'04.50033556""N";"16°45'25.15622540""W";7/12/2023
757170700;Los Morteros;Adeje;Tenerife;Santa Cruz de Tenerife;Moderado;Media;Bajo;Playa;No;No;null;null;null;null;No;No;No;No;No;No;No;No;No;"60";"10";Bolos / Callaos;;Aguas tranquilas;Aislada;A pie difícil / Barco;85657;"28°06'19.08165876""N";"16°45'29.49146203""W";7/12/2023
757170800;Diego Hernández o Playa Blanca;Adeje;Tenerife;Santa Cruz de Tenerife;Moderado;Media;Bajo;Playa;No;No;null;null;null;null;No;No;No;No;No;No;No;No;No;"200";"25";Arena;Dorada;Aguas tranquilas;Aislada;A pie fácil / Barco;85657;"28°06'29.55847658""N";"16°45'38.46493004""W";7/12/2023
757170900;El Puertito (El Pris);Adeje;Tenerife;Santa Cruz de Tenerife;Moderado;Media;Bajo;ZBM;No;No;null;null;null;null;Si;No;No;No;No;No;No;Si;No;"160";"12";Arena;Dorada;Aguas tranquilas;Semiurbana;A pie fácil / Coche;85657;"28°06'49.79786359""N";"16°46'07.64123251""W";7/12/2023
757171000;Las Salinas;Adeje;Tenerife;Santa Cruz de Tenerife;Bajo;Baja;Bajo;Playa;No;No;null;null;null;null;Si;No;No;No;No;No;No;No;No;"45";"20";Bolos / Roca;;Aguas tranquilas;Semiurbana;A pie fácil;85657;"28°07'05.82493366""N";"16°46'27.45464141""W";7/12/2023
757171100;El Marqués;Adeje;Tenerife;Santa Cruz de Tenerife;null;null;;ZBM;No;No;null;null;null;null;Si;No;No;Si;No;No;No;No;No;;;Roca / Cemento;;;Urbana;;85657;"28°07'03.58851899""N";"16°46'36.28329848""W";7/12/2023
757171200;El Pinque;Adeje;Tenerife;Santa Cruz de Tenerife;Moderado;Media;Bajo;Playa;No;Si;null;null;null;null;Si;No;No;No;No;No;No;No;No;"45";"20";Bolos / Grava / Arena;Dorada / Oscura;Aguas tranquilas;Semiurbana;A pie fácil;85657;"28°07'10.56069566""N";"16°46'33.44465433""W";7/12/2023
757171300;Galgas;Adeje;Tenerife;Santa Cruz de Tenerife;Bajo;Baja;Bajo;Playa;No;No;null;null;null;null;No;No;No;No;No;No;No;No;No;"50";"20";Grava / Arena;Dorada / Oscura;Oleaje moderado;Semiurbana;A pie fácil;85657;"28°07'18.32231895""N";"16°46'40.03606226""W";7/12/2023
757171400;Ajabo;Adeje;Tenerife;Santa Cruz de Tenerife;Moderado;Media;Bajo;Playa;No;Si;null;null;null;null;Si;No;No;Si;Si;Si;No;No;No;"100";"50";Callaos / Grava / Arena;Oscura;Aguas tranquilas;Semiurbana;A pie fácil / Coche;85657;"28°07'38.74891389""N";"16°46'55.11706678""W";7/12/2023
757171500;Piscina Las Barandas;Adeje;Tenerife;Santa Cruz de Tenerife;null;null;;ZBM;No;No;null;null;null;null;Si;No;No;No;Si;Si;No;No;No;;;Cemento;;;Urbana;;85657;"28°07'36.85985833""N";"16°47'01.67366467""W";7/12/2023
757171600;Piscina Sueño Azul;Adeje;Tenerife;Santa Cruz de Tenerife;null;null;;ZBM;No;No;null;null;null;null;Si;No;No;No;No;No;No;No;No;;;Cemento;;;Urbana;;85657;"28°08'01.99707948""N";"16°47'10.79112646""W";7/12/2023
757171700;Valito;Adeje;Tenerife;Santa Cruz de Tenerife;null;null;;ZBM;No;No;null;null;null;null;No;No;No;No;No;No;No;No;No;;;Roca;;;Aislada;;85657;"28°08'20.42556446""N";"16°47'29.15530836""W";7/12/2023
757171800;Marazul;Adeje;Tenerife;Santa Cruz de Tenerife;null;null;;ZBM;No;No;null;null;null;null;No;No;No;Si;No;No;No;No;No;"145";"15";Roca / Cemento;;;Semiurbana;;85657;"28°08'34.36748603""N";"16°47'40.52841079""W";7/12/2023
758173100;Playa de Lima;Arafo;Tenerife;Santa Cruz de Tenerife;null;null;;Playa;No;No;No;No;No;No;Si;No;No;No;No;No;No;No;No;"413";"26";Callaos / Grava / Arena;;;Urbana;;entre 5.000 y 20.000;"28°20'16.90674376""N";"16°21'55.56986050""W";7/12/2023
758173200;Playa de Chimisay;Arafo;Tenerife;Santa Cruz de Tenerife;null;null;;Playa;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;"868";"21";Callaos;;;Urbana;;entre 5.000 y 20.000;"28°19'58.84338118""N";"16°21'45.06555262""W";7/12/2023
759175200;Aguadulce;Arico;Tenerife;Santa Cruz de Tenerife;Bajo;Baja;;Playa;No;No;null;null;null;null;Si;No;No;No;No;No;No;No;No;"110";"18";Roca / Grava;;Oleaje moderado;Aislada;A pie difícil;entre 5.000 y 20.000;"28°11'30.24183559""N";"16°25'31.05202257""W";7/12/2023
759175300;El Sombrerito;Arico;Tenerife;Santa Cruz de Tenerife;Bajo;Baja;;Playa;No;No;null;null;null;null;Si;No;No;No;No;No;No;No;No;"100";"14";Roca / Grava;;Oleaje moderado;Aislada;A pie difícil;entre 5.000 y 20.000;"28°11'20.29994025""N";"16°25'38.93028452""W";7/12/2023
759175400;El Bonito;Arico;Tenerife;Santa Cruz de Tenerife;Bajo;Baja;;Playa;No;No;null;null;null;null;No;No;No;No;No;No;No;No;No;"180";"18";Roca / Grava;;Oleaje moderado;Aislada;A pie difícil;entre 5.000 y 20.000;"28°11'13.91554498""N";"16°25'40.20179485""W";7/12/2023
759175500;Las Ceras;Arico;Tenerife;Santa Cruz de Tenerife;Bajo;Baja;;Playa;No;No;null;null;null;null;No;No;No;No;No;No;No;No;No;"200";"35";Bolos / Grava;;Oleaje moderado;Semiurbana;A pie fácil;entre 5.000 y 20.000;"28°11'06.47738398""N";"16°25'40.57066553""W";7/12/2023
759175600;Poris;Arico;Tenerife;Santa Cruz de Tenerife;Alto;Alta;;Playa;No;Si;null;null;null;null;Si;No;No;Si;No;No;No;No;No;"110";"24";Grava / Arena;Oscura;Aguas tranquilas;Urbana;A pie fácil / Coche;entre 5.000 y 20.000;"28°09'50.13364603""N";"16°25'54.05421626""W";7/12/2023
759175700;El Caletón;Arico;Tenerife;Santa Cruz de Tenerife;Moderado;Media;;Playa;No;No;null;null;null;null;No;No;No;No;No;No;No;No;No;"70";"30";Callaos / Roca / Grava;;Oleaje moderado;Semiurbana;A pie fácil / Coche;entre 5.000 y 20.000;"28°09'26.54356726""N";"16°26'03.54922024""W";7/12/2023
759175800;Grande;Arico;Tenerife;Santa Cruz de Tenerife;Moderado;Media;;Playa;No;No;null;null;null;null;Si;No;No;No;No;No;No;No;No;"310";"62";Arena;Dorada;Oleaje moderado / Ventosa;Semiurbana;A pie fácil / Coche;entre 5.000 y 20.000;"28°09'08.83705348""N";"16°25'54.71734108""W";7/12/2023
759175900;Las Caletillas;Arico;Tenerife;Santa Cruz de Tenerife;Bajo;Baja;;Playa;No;No;null;null;null;null;Si;No;No;No;No;No;No;No;No;"30";"35";Grava;;Oleaje moderado;Semiurbana;A pie fácil / Coche;entre 5.000 y 20.000;"28°09'07.06298722""N";"16°25'39.23663674""W";7/12/2023
759176000;Cueva de la Arena;Arico;Tenerife;Santa Cruz de Tenerife;Bajo;Baja;;Playa;No;No;null;null;null;null;No;No;No;No;No;No;No;No;No;"70";"24";Roca / Grava / Arena;Dorada;Aguas tranquilas;Aislada;A pie fácil;entre 5.000 y 20.000;"28°08'35.42168102""N";"16°25'59.08231925""W";7/12/2023
759176100;Cardones;Arico;Tenerife;Santa Cruz de Tenerife;Bajo;Baja;;Playa;No;No;null;null;null;null;Si;No;No;No;No;No;No;No;No;"120";"36";Arena;Dorada;Aguas tranquilas;Aislada;A pie fácil;entre 5.000 y 20.000;"28°08'34.33877097""N";"16°26'11.86147984""W";7/12/2023
759176200;Los Abrigos;Arico;Tenerife;Santa Cruz de Tenerife;Moderado;Media;;Playa;No;No;null;null;null;null;Si;No;No;Si;No;No;No;No;No;"250";"38";Arena;Dorada;Aguas tranquilas;Urbana;A pie fácil / Coche;entre 5.000 y 20.000;"28°08'35.36564527""N";"16°26'19.17338172""W";7/12/2023
759176300;Abades;Arico;Tenerife;Santa Cruz de Tenerife;Alto;Alta;;Playa;No;No;null;null;null;null;Si;No;No;No;No;No;No;No;No;"130";"17";Callaos / Grava;;Oleaje moderado;Aislada;A pie fácil / Coche;entre 5.000 y 20.000;"28°08'07.42340551""N"; ;3/4/2025
759176400;Tajao;Arico;Tenerife;Santa Cruz de Tenerife;Moderado;Media;;Playa;No;Si;null;null;null;null;Si;No;No;No;No;No;No;No;No;"50";"25";Grava;;Oleaje moderado / Ventosa;Urbana;A pie fácil;entre 5.000 y 20.000;"28°06'29.66212380""N";"16°28'20.35286095""W";7/12/2023
759176500;Callao Hondo;Arico;Tenerife;Santa Cruz de Tenerife;Bajo;Baja;;Playa;No;No;null;null;null;null;Si;No;No;No;No;No;No;No;No;"400";"16";Roca / Grava;;Oleaje moderado;Semiurbana;A pie fácil;entre 5.000 y 20.000;"28°06'26.73612027""N";"16°28'22.08422721""W";7/12/2023
759176600;El Río;Arico;Tenerife;Santa Cruz de Tenerife;Bajo;Baja;;Playa;No;Si;null;null;null;null;Si;No;No;Si;No;No;No;Si;Si;"720";"32";Roca / Grava / Arena;Oscura;Oleaje moderado;Aislada;A pie fácil / Coche;entre 5.000 y 20.000;"28°05'58.30253833""N";"16°28'48.58515414""W";7/12/2023
759176700;Las Maretas;Arico;Tenerife;Santa Cruz de Tenerife;Moderado;Media;;Playa;No;No;null;null;null;null;Si;No;No;No;No;No;No;No;No;"250";"25";Bolos;;Oleaje moderado;Semiurbana;A pie fácil / Coche;entre 5.000 y 20.000;"28°05'51.79931339""N";"16°28'50.43726448""W";7/12/2023
759190800;Las Eras;Arico;Tenerife;Santa Cruz de Tenerife;Moderado;Media;Bajo;Playa;No;No;null;null;null;null;No;No;No;No;No;No;No;No;No;"150";"13";Grava / Arena;Oscura;Oleaje moderado;Urbana;A pie fácil / Coche;entre 5.000 y 20.000;"28°11'36.72340818""N";"16°25'23.96199987""W";7/12/2023
760180100;Playa de Los Tarajales;Arona;Tenerife;Santa Cruz de Tenerife;Bajo;Baja;Bajo;Playa;No;No;No;No;No;No;Si;No;No;No;No;No;Si;No;No;"280";"30";Roca / Grava / Arena;Blanca;Aguas tranquilas;Urbana;Coche;>100.000;"28°02'52.71057596""N";"16°42'43.97554242""W";7/12/2023
760180200;Varadero Viejo;Arona;Tenerife;Santa Cruz de Tenerife;Bajo;Baja;Medio;Playa;No;No;No;No;No;No;No;No;No;Si;No;No;No;No;No;"257";"20";Arena;Oscura;;Urbana;;>100.000;"28°00'22.23272452""N";"16°39'20.40633576""W";7/12/2023
760180300;Charco del Baño;Arona;Tenerife;Santa Cruz de Tenerife;Bajo;Baja;Medio;Playa;No;No;No;No;No;No;No;No;No;Si;No;No;No;No;No;"176";"40";Arena;Oscura;;Urbana;;>100.000;"28°00'25.70212601""N";"16°39'27.63764970""W";7/12/2023
760180400;Las Galletas;Arona;Tenerife;Santa Cruz de Tenerife;Moderado;Media;Bajo;Playa;No;No;No;No;No;No;Si;Si;Si;Si;No;No;No;No;No;"320";"24";Grava / Arena;Oscura;Aguas tranquilas;Urbana;A pie fácil / Coche;>100.000;"28°00'30.80301404""N";"16°39'33.09578634""W";7/12/2023
760180500;Enojados o Las Burras;Arona;Tenerife;Santa Cruz de Tenerife;Bajo;Baja;Medio;ZBM;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;"80";"23";Arena;Oscura;Aguas tranquilas;Semiurbana;A pie fácil;>100.000;"28°00'31.18395944""N";"16°39'51.45861953""W";7/12/2023
760180700;Playa de la Arenita;Arona;Tenerife;Santa Cruz de Tenerife;Moderado;Media;Bajo;Playa;No;Si;No;No;No;No;Si;Si;No;Si;Si;Si;No;No;No;"150";"8";Grava / Arena;Oscura;Aguas tranquilas;Semiurbana;A pie fácil;>100.000;"28°01'43.81653594""N";"16°42'19.52553467""W";7/12/2023
760180800;La Ballena;Arona;Tenerife;Santa Cruz de Tenerife;Bajo;Baja;Medio;Playa;No;No;No;No;No;No;Si;No;No;No;No;No;No;No;No;"30";"30";Arena;Oscura;Aguas tranquilas;Urbana;A pie fácil;>100.000;"28°00'30.14834057""N";"16°39'05.68606469""W";7/12/2023
760180900;El Callao;Arona;Tenerife;Santa Cruz de Tenerife;Bajo;Baja;Bajo;Playa;No;No;No;No;No;No;Si;No;No;No;No;No;No;No;No;"425";"30";Callaos / Grava;;Aguas tranquilas;Urbana;A pie fácil;>100.000;"28°02'34.37056500""N";"16°42'37.57438848""W";7/12/2023
760181000;Los Cristianos;Arona;Tenerife;Santa Cruz de Tenerife;Moderado;Media;Bajo;Playa;No;Si;Si;Si;No;Si;No;Si;No;Si;Si;Si;Si;Si;Si;"338";"69";Arena;Dorada;Aguas tranquilas;Urbana;A pie fácil;>100.000;"28°03'01.25268622""N";"16°43'06.87774350""W";7/12/2023
760181100;Las Vistas;Arona;Tenerife;Santa Cruz de Tenerife;Alto;Alta;Bajo;Playa;Si;Si;Si;Si;Si;Si;Si;Si;No;Si;Si;Si;Si;No;Si;"868";"66";Arena;Dorada;Aguas tranquilas;Urbana;A pie fácil;>100.000;"28°03'09.52102871""N";"16°43'28.66356321""W";7/12/2023
760181200;El Camisón;Arona;Tenerife;Santa Cruz de Tenerife;Moderado;Media;Medio;Playa;Si;No;No;No;No;No;Si;Si;No;Si;Si;Si;Si;No;No;"362";"25";Arena;Dorada;Aguas tranquilas;Urbana;A pie fácil;>100.000;"28°03'10.95274823""N";"16°43'53.85302928""W";7/12/2023
760181300;Playa Honda;Arona;Tenerife;Santa Cruz de Tenerife;Moderado;Media;Medio;Playa;No;Si;No;No;No;No;Si;No;No;No;Si;Si;No;No;Si;"650";"46";Callaos / Grava / Arena;Dorada;Aguas tranquilas;Urbana;A pie fácil;>100.000;"28°03'44.64615130""N";"16°44'01.42138115""W";7/12/2023
